Sat. Sep.  5, 2020             LANDSAT 7                 Time: 15:57
                         Image Assessment System
                           GCP Residual Report
----------------------------------------------------------------------------
WOID: L2            Path/Row: 168 / 018

L0R Reference Image: L71SG11114266080100_HDF.201742232
Acquisition Date: Sep 23, 2014

Band Number:  5

GLS date for each WRS-2 path/row used:
Path  Row   Date
166   018   07-03-2001, 05-17-2016
166   019   07-06-2002, 08-21-2016
167   019   10-09-1999, 05-08-2016
168   017   05-11-2000, 05-15-2016
168   018   05-11-2000, 05-15-2016
168   019   05-11-2000, 05-15-2016
169   017   05-05-2001, 05-30-2013
169   018   09-10-2001, 05-06-2016
170   017   09-17-2001, 05-11-2015


Point_ID         Latitude  Longitude    Height       Across    Along    Residual  Residual
                                                      Scan      Scan      In y      in x
                                                    Residual  Residual    dir       dir
                   (deg)     (deg)     (meters)     (meters)  (meters)  (meters)  (meters)

1690170658_01   60.839865   56.093888   140.069       1.352    -0.314     1.377     0.101
1690170681_01   60.583849   56.477228   174.784       5.706    -2.157     6.087    -0.355
1690170683_01   60.568328   56.373505   193.138       7.149    -4.406     8.133    -2.070
1690170694_01   60.551592   56.422611   159.085       5.167    -4.424     6.249    -2.678
1690170700_01   60.512292   56.222691   138.566       5.671    -0.533     5.567     1.184
1690170709_01   60.533446   56.243480   215.005       4.951     2.356     4.017     3.723
1690170717_01   60.573107   56.425461   139.889       5.976    -1.791     6.235     0.075
1690170721_01   60.858806   56.395389   158.113      -2.680     1.828    -3.104     0.944
1690170725_01   60.804373   55.708971   153.216      -3.283     4.096    -4.365     2.924
1690170727_01   60.797703   55.927540   130.107       3.679    -1.474     3.941    -0.313
1690170744_01   60.733370   55.934627   128.545      -3.276     1.466    -3.570     0.419
1690170751_01   60.488022   56.310612   169.560       4.127     0.257     3.859     1.476
1690170754_01   60.752934   56.146419   193.421      -0.546     0.661    -0.723     0.466
1690170756_01   60.780084   55.915988   133.250      -3.635     2.897    -4.340     1.677
1690170757_01   60.868339   56.164312   142.882      -3.759    -1.744    -3.071    -2.786
1690170758_01   60.701009   56.295056   212.782      -3.189     1.860    -3.599     0.822
1690170761_01   60.472571   56.346436   223.387       6.356    -1.462     6.498     0.502
1690170766_01   60.845956   56.161057   161.165       4.174    -4.175     5.221    -2.740
1690170769_01   60.644565   56.135025   173.602       3.522    -6.650     5.339    -5.294
1690170770_01   60.704148   55.884427   148.380      -3.587     5.949    -5.205     4.602
1690170783_01   60.467568   56.432188   145.765       2.548     0.811     2.190     1.534
1690170799_01   60.898271   56.262514   201.043      -0.551    -0.615    -0.347    -0.753
1690170808_01   60.598736   56.050233   155.552       3.505    -4.676     4.734    -3.417
1690170811_01   60.786509   56.684942   130.008      -2.023     3.317    -2.917     2.561
1690170812_01   60.785068   55.509188   133.271       0.852     1.582     0.328     1.759
1690170820_01   60.817195   54.789453   156.075      -4.471     2.110    -4.919     0.673
1690170828_01   60.798808   54.802842   156.997       0.716     0.071     0.639     0.273
1690170831_01   60.721387   54.863120   132.937      -4.016    -0.796    -3.615    -1.964
1690170840_01   60.758885   54.656925   221.577      -2.097     1.989    -2.619     1.264
1690170842_01   60.779389   54.885711   161.154       5.618     0.940     5.057     2.565
1690170848_01   60.730787   54.810244   165.821       2.892    -0.004     2.738     0.851
1690180001_01   60.491225   55.933303   142.302      -7.024    -2.599    -5.929    -4.577
1690180003_01   59.985878   55.061937   130.505      -2.319    -6.096    -0.401    -6.513
1690180006_01   60.513326   55.693730   127.489       1.424     0.075     1.327     0.493
1690180038_01   59.969564   54.926245   124.616      -4.463    -0.068    -4.250    -1.404
1690180041_01   59.955021   55.050773   117.176      -3.963    -4.400    -2.476    -5.386
1690180043_01   59.976588   54.964087   139.237      -3.360    -5.001    -1.722    -5.780
1690180050_01   60.075602   55.133669   119.467      -3.728    -1.598    -3.090    -2.643
1690180053_01   60.416289   56.332260   185.489      -3.314     0.152    -3.206    -0.845
1690180057_01   60.012031   54.375137   150.384       0.896     2.077     0.211     2.241
1690180061_01   60.483065   55.736415   114.548      -5.543     3.789    -6.427     1.957
1690180066_01   60.013534   54.315840   143.709       1.811     5.226     0.140     5.519
1690180074_01   59.976273   54.876285   130.667       0.791     2.213     0.078     2.342
1690180076_01   60.321138   56.152052   111.837       6.352     6.475     4.124     8.072
1690180083_01   59.977616   55.013423   136.248       3.285    -5.059     4.634    -3.848
1690180092_01   59.740921   54.987938   131.443      -2.788     3.165    -3.618     2.180
1690180101_01   60.502738   55.604655   131.150       3.296    -1.497     3.581    -0.449
1690180113_01   60.383305   55.986283   130.776       6.163    -2.792     6.709    -0.825
1690180123_01   59.979200   54.758408   134.804       0.624     1.415     0.155     1.530
1690180126_01   59.716826   55.561726   199.341       5.753    -0.283     5.567     1.449
1690180137_01   60.543171   54.513320   158.235      -2.245     1.347    -2.569     0.607
1690180140_01   59.610231   54.316665   155.707       6.542     0.917     5.945     2.825
1690180141_01   60.003019   54.553421   128.384       0.601    -2.802     1.392    -2.500
1690180149_01   59.933427   55.107328   129.136       1.194    -0.037     1.138     0.317
1690180156_01   60.582410   55.851455   126.840      -6.430    -6.302    -4.259    -7.933
1690180160_01   59.540740   54.044574   174.656       0.588    -6.593     2.514    -6.120
1690180161_01   60.032849   56.060998   123.824       3.117     4.416     1.653     5.143
1690180164_01   59.765240   55.029221   133.056      -1.828     3.426    -2.780     2.716
1690180166_01   59.578624   55.415675   231.260      -2.727     3.922    -3.779     2.922
1690180168_01   60.582669   55.814138   123.888      -6.040     3.135    -6.705     1.186
1690180185_01   59.684614   54.903514   137.543      -6.809    -6.687    -4.504    -8.420
1690180190_01   59.984105   54.794639   129.986       0.019     0.982    -0.291     0.936
1690180196_01   59.813187   54.668000   171.395       1.930    -1.613     2.307    -0.968
1690180198_01   59.682435   55.196176   182.004       3.604    -3.897     4.595    -2.641
1690180200_01   60.071321   54.961962   173.344       7.136    -7.022     8.892    -4.570
1690180202_01   59.882002   54.150586   158.754       2.122     0.051     1.984     0.675
1690180204_01   60.654185   56.204339   169.099       3.198     4.947     1.571     5.671
1690180210_01   60.377675   55.361297   133.646      -7.003    -1.331    -6.294    -3.365
1690180219_01   60.674413   55.559354   130.461      -1.906     0.676    -2.032     0.072
1690180222_01   59.647134   54.724683   164.968       0.356     5.717    -1.387     5.553
1690180223_01   59.838344   55.109578   130.096       3.908    -1.346     4.120    -0.120
1690180224_01   60.202425   56.117383   154.869       1.697    -3.030     2.523    -2.383
1690180225_01   60.374066   56.301539   213.556       4.806    -4.514     5.931    -2.870
1690180226_01   60.516013   55.753320   118.741       4.698    -5.424     6.093    -3.776
1690180231_01   59.605072   53.991555   182.447       3.715     1.119     3.184     2.170
1690180246_01   60.606314   56.092734   138.629       4.418    -0.619     4.395     0.726
1690180248_01   60.512536   55.872479   143.291      -1.697    -5.231    -0.064    -5.499
1690180249_01   59.763113   55.706562   158.551       1.327     4.035     0.057     4.243
1690180259_01   59.718213   54.392199   182.059      -2.173     5.115    -3.624     4.221
1690180261_01   59.508035   55.190147   206.687      -4.521    -2.369    -3.608    -3.616
1690180266_01   59.787222   55.058413   133.314       0.455     0.960     0.136     1.047
1690180268_01   59.536240   55.483013   232.469       0.715     0.913     0.405     1.083
1690180274_01   59.592035   54.271915   166.551       6.067    -1.766     6.296     0.124
1690180275_01   59.833009   55.635905   194.320      -2.504     1.766    -2.920     0.933
1690180278_01   59.851037   55.267382   200.484       2.278    -3.843     3.314    -2.988
1690180280_01   59.556578   55.589251   214.311       2.465     3.658     1.254     4.225
1690180281_01   59.630926   54.803507   161.900       3.788     4.529     2.244     5.448
1690180286_01   59.879897   55.056836   137.157      -3.328    -1.441    -2.755    -2.374
1690180288_01   60.531917   55.910028   155.835       4.420    -2.136     4.848    -0.721
1690180293_01   59.637899   55.056450   142.961       0.724    -3.357     1.686    -2.989
1690180299_01   59.558047   55.386955   235.106      -0.530     2.225    -1.176     1.960
1690180302_01   59.838124   55.191490   193.684       6.406    -2.891     6.965    -0.845
1690180303_01   59.986523   55.307507   195.851      -0.440    -3.110     0.501    -3.101
1690180305_01   59.538856   54.409314   163.778       1.641    -0.784     1.783    -0.263
1690180313_01   59.825592   55.241878   214.972       1.199    -1.118     1.469    -0.711
1690180318_01   59.902493   55.002321   167.641      -4.991    -0.883    -4.509    -2.339
1690180328_01   59.944815   54.251487   153.049       7.130     3.797     5.641     5.745
1690180330_01   59.555153   54.455397   158.368      -3.125     4.514    -4.350     3.364
1690180333_01   59.780903   55.199400   210.320      -4.516    -0.214    -4.251    -1.558
1690180334_01   60.151824   56.084612   131.612       2.166    -1.545     2.527    -0.827
1690180354_01   59.909864   54.206667   153.100       5.063    -4.141     6.046    -2.445
1690180356_01   60.528840   56.287788   154.705       2.947    -3.226     3.773    -2.199
1690180359_01   59.525925   54.593922   158.149       1.425     4.748    -0.079     4.949
1690180362_01   59.996325   54.984238   142.486      -2.088     2.580    -2.777     1.832
1690180372_01   59.982864   54.835100   146.624       3.826    -2.168     4.282    -0.930
1690180385_01   59.884540   54.403405   184.737       0.514    -6.419     2.392    -5.976
1690180390_01   59.906946   54.942548   179.687       1.830    -2.854     2.586    -2.180
1690180392_01   59.690319   54.449426   167.399      -6.826    -7.006    -4.430    -8.731
1690180393_01   59.621220   54.183829   196.239      -5.161     3.938    -6.123     2.204
1690180395_01   59.351988   55.352900   171.393       0.306    -3.564     1.357    -3.308
1690180405_01   59.361822   55.422057   221.658      -5.247     4.844    -6.456     3.046
1690180418_01   59.947978   55.050600   155.065      -6.976     1.121    -7.001    -1.021
1690180419_01   60.488519   55.936024   139.806       5.784     1.048     5.199     2.724
1690180421_01   60.458273   56.455749   137.958       2.562     4.399     1.133     4.961
1690180424_01   59.888624   54.183204   157.212      -0.602     1.467    -1.037     1.211
1690180425_01   59.763498   55.690565   175.258      -2.055     0.182    -2.016    -0.442
1690180426_01   60.031079   54.333755   161.880       3.739    -1.135     3.883     0.026
1690180428_01   59.812239   55.583830   170.380      -3.388     3.193    -4.190     2.030
1690180430_01   59.934648   54.937575   189.866       2.301    -2.700     2.989    -1.893
1690180439_01   60.107299   54.932698   171.882       0.310    -1.929     0.858    -1.753
1690180440_01   59.975510   55.001156   135.972      -1.134    -1.667    -0.596    -1.934
1690180446_01   60.464464   56.149638   179.910      -2.804     1.927    -3.252     1.000
1690180447_01   59.798332   55.671586   163.868      -3.752    -1.142    -3.239    -2.213
1690180448_01   59.909920   54.650966   152.586       1.474    -2.093     2.015    -1.561
1690180449_01   59.681419   54.564656   175.562       3.590    -1.734     3.927    -0.585
1690180455_01   60.524637   56.484686   125.645      -6.598    -0.848    -6.038    -2.777
1690180458_01   60.012833   54.338983   139.264       6.452    -2.145     6.774    -0.125
1690180459_01   59.733374   54.518711   194.171       7.069    -5.902     8.491    -3.520
1690180461_01   59.604159   54.308603   154.809       0.677     2.934    -0.253     2.994
1690180462_01   59.843740   54.983887   147.390       0.907    -1.482     1.296    -1.147
1690180464_01   59.919193   54.613254   159.840      -4.632     3.730    -5.552     2.167
1690180468_01   59.820068   54.117817   186.436       2.707     0.657     2.361     1.427
1690180470_01   60.592109   56.520357   122.793      -4.422     2.593    -4.990     1.154
1690180471_01   59.859449   54.515737   185.612       6.637    -2.794     7.148    -0.687
1690180475_01   60.403795   56.384261   199.225      -0.381     3.639    -1.448     3.357
1690180479_01   60.528177   56.367707   128.386       6.430    -6.214     7.988    -4.009
1690180480_01   59.874026   54.679231   166.142       4.570     0.157     4.295     1.510
1690180483_01   60.503968   56.501427   121.585      -3.613     5.679    -5.139     4.339
1690180487_01   60.511640   55.930933   135.987       6.987    -3.238     7.626    -1.006
1690180491_01   59.850971   54.732807   175.532       3.676    -3.390     4.505    -2.140
1690180493_01   60.104770   55.986800   153.612       0.592    -2.923     1.437    -2.612
1690180494_01   60.588127   55.895542   119.734      -1.128     1.493    -1.528     1.085
1690180496_01   59.641660   54.220435   187.648       5.036     1.726     4.264     3.146
1690180497_01   60.209825   54.430818   165.615       1.880    -3.176     2.720    -2.477
1690180498_01   60.103130   55.916672   168.348       1.104    -2.803     1.889    -2.345
1690180500_01   59.660666   54.316320   164.039       0.209     4.406    -1.140     4.258
1690180501_01   60.167034   56.143263   110.316       3.073     1.478     2.490     2.328
1690180502_01   59.982293   55.899146   163.740       4.854    -3.807     5.766    -2.181
1690180505_01   60.566990   56.499346   136.474      -4.853    -4.483    -3.289    -5.724
1690180506_01   59.885097   54.475741   160.413       5.403    -4.304     6.423    -2.497
1690180508_01   59.811989   54.661077   178.396      -5.828     5.138    -7.113     3.151
1690180509_01   59.750088   55.936679   164.805       2.074    -0.876     2.241    -0.215
1690180512_01   59.648982   54.740599   166.134       4.893    -5.122     6.187    -3.427
1690180513_01   59.681231   55.734809   166.099      -0.097     2.031    -0.701     1.907
1690180516_01   60.207610   54.571746   173.234       6.548    -5.387     7.836    -3.191
1690180518_01   59.715340   54.955780   158.644       4.911     2.626     3.887     3.969
1690180519_01   59.802224   54.127375   217.742      -4.171     3.604    -5.081     2.181
1690180524_01   60.265333   54.348372   155.673      -0.478    -1.239    -0.110    -1.333
1690180525_01   60.524981   56.021781   186.597      -0.315    -3.464     0.729    -3.400
1690180526_01   59.902630   55.475386   175.375      -3.669     4.238    -4.773     2.941
1690180527_01   59.817564   55.655290   189.019      -1.790     3.091    -2.634     2.411
1690180528_01   60.131681   56.223572   160.488       3.069    -2.145     3.570    -1.129
1690180530_01   59.851169   55.101276   134.384       1.910    -0.085     1.837     0.486
1690180532_01   59.698780   54.916396   140.626      -1.300    -2.110    -0.620    -2.406
1690180538_01   60.542039   56.530933   136.773       2.785    -0.569     2.829     0.288
1690180539_01   59.782219   54.424195   185.658       4.695    -4.677     5.859    -3.063
1690180540_01   59.618385   55.219730   189.389      -1.195    -2.620    -0.362    -2.859
1690180542_01   60.598765   56.430974   159.573       0.676    -5.797     2.375    -5.328
1690180544_01   59.728270   55.276844   191.093      -2.146     2.842    -2.904     2.066
1690180545_01   59.767763   55.956409   203.334       5.056    -1.399     5.241     0.178
1690180546_01   60.184972   55.096135   127.917      -6.789    -5.946    -4.712    -7.705
1690180550_01   59.490516   55.741414   174.145       1.373    -0.113     1.344     0.303
1690180552_01   59.732283   55.933490   181.329      -1.290    -1.271    -0.848    -1.598
1690180554_01   60.508507   56.367534   193.684       2.333    -3.447     3.254    -2.592
1690180556_01   60.609534   55.785258   141.876      -3.149     3.090    -3.935     2.005
1690180557_01   60.674508   54.780551   164.233      -5.333    -1.766    -4.582    -3.283
1690180558_01   59.894429   54.360815   173.808       5.002    -2.891     5.615    -1.270
1690180559_01   60.085715   54.410798   196.595      -0.999    -0.011    -0.972    -0.317
1690180560_01   60.564988   56.543744   123.182       3.011     0.182     2.820     1.072
1690180564_01   59.695136   54.173900   195.037       1.643     2.966     0.656     3.313
1690180566_01   59.640543   54.629336   155.098       2.769     1.478     2.183     2.232
1690180567_01   59.699880   54.499858   185.821       1.653     3.080     0.637     3.426
1690180568_01   59.788439   55.820007   158.307       1.630    -0.748     1.778    -0.226
1690180569_01   59.796481   54.173330   195.161       1.710    -1.281     1.992    -0.719
1690180570_01   59.659634   55.675456   173.990      -5.646     0.544    -5.548    -1.172
1690180571_01   59.627966   54.085318   220.288       1.542     3.140     0.507     3.448
1690180575_01   60.489895   56.361887   196.262       5.496    -0.171     5.294     1.477
1690180576_01   59.708812   54.460204   148.360      -4.356     0.807    -4.415    -0.541
1690180577_01   59.840931   55.647926   182.743      -5.943     2.717    -6.483     0.812
1690180579_01   59.844307   54.599901   160.963       2.001    -5.828     3.635    -4.967
1690180584_01   60.388323   56.042215   143.424       5.244    -3.609     6.077    -1.878
1690180587_01   59.910514   54.451828   179.569      -3.723    -1.827    -3.024    -2.863
1690180589_01   59.633234   55.051327   143.491       1.480     0.399     1.282     0.819
1690180593_01   59.661765   54.624681   152.751      -0.029    -1.413     0.380    -1.362
1690180596_01   60.517698   55.982098   157.681       5.994    -4.296     6.995    -2.311
1690180597_01   60.299623   56.291752   158.384       1.371     0.904     1.039     1.272
1690180599_01   60.364851   55.901492   159.901      -4.433    -0.412    -4.110    -1.719
1690180601_01   60.648675   56.184840   185.678       6.619    -4.805     7.743    -2.610
1690180602_01   59.619845   55.582359   191.870      -4.425     3.656    -5.316     2.161
1690180606_01   60.595388   56.395421   168.359       2.725    -1.007     2.899    -0.148
1690180608_01   59.652753   54.884129   134.998      -6.849     3.445    -7.575     1.231
1690180610_01   59.946992   55.538330   164.798      -6.817    -0.951    -6.222    -2.948
1690180611_01   59.643769   54.180310   175.809       2.222    -4.209     3.358    -3.357
1690180612_01   60.688120   54.822450   135.238      -4.256     2.949    -4.963     1.537
1690180616_01   59.614802   53.967844   176.057      -4.756     1.126    -4.898    -0.358
1690180619_01   59.651311   55.458055   223.298      -5.535     3.388    -6.296     1.572
1690180621_01   59.628304   54.839341   144.538      -6.243     4.059    -7.182     1.999
1690180622_01   59.841716   54.448534   177.891       5.179    -0.393     5.037     1.167
1690180624_01   59.845375   55.168551   164.849      -1.400     0.840    -1.596     0.378
1690180625_01   59.469350   54.655095   151.626       5.523    -1.531     5.712     0.188
1690180627_01   59.543147   54.410108   160.612       0.752    -1.488     1.146    -1.201
1690180631_01   60.163833   56.239559   125.202       4.999    -2.430     5.495    -0.824
1690180635_01   60.069914   54.242697   187.260      -0.646     0.173    -0.692    -0.037
1690180637_01   59.752757   55.900826   200.838       2.382    -1.015     2.576    -0.256
1690180638_01   59.637729   54.288921   168.880       2.338    -0.640     2.401     0.082
1690180639_01   60.205186   54.616346   177.535       1.769    -4.172     2.915    -3.458
1690180646_01   59.679516   54.714013   171.327      -0.391     1.027    -0.695     0.857
1690180648_01   59.780327   55.199898   208.490      -4.145     4.048    -5.173     2.618
1690180649_01   59.361234   55.358825   168.354      -3.924     3.757    -4.870     2.406
1690180650_01   60.050272   54.322503   165.701       5.787    -4.010     6.696    -2.104
1690180651_01   59.425667   55.425496   180.237      -4.825     2.250    -5.277     0.699
1690180654_01   59.683151   54.615703   173.606       3.627     0.654     3.247     1.703
1690180658_01   59.747730   55.524633   208.250      -2.383    -1.613    -1.794    -2.253
1690180662_01   60.162141   54.839527   178.809       5.913     0.939     5.342     2.656
1690180664_01   59.562484   54.098429   199.316       1.136    -2.160     1.709    -1.728
1690180667_01   59.623192   55.725301   186.986       2.183     0.737     1.861     1.355
1690180670_01   59.803051   54.079646   187.335      -2.760     5.707    -4.366     4.610
1690180672_01   60.487070   55.992896   165.744       2.248    -2.485     2.882    -1.702
1690180679_01   60.341814   56.324010   207.299       1.922    -5.681     3.531    -4.844
1690180681_01   60.052720   54.923214   171.934       4.906    -2.058     5.280    -0.502
1690180682_01   59.805522   55.961643   181.673      -3.893     0.217    -3.776    -0.957
1690180683_01   60.447804   56.406304   158.518       1.663     0.696     1.380     1.160
1690180685_01   59.573811   54.650011   163.613      -2.359     6.193    -4.119     5.195
1690180686_01   60.589254   55.967806   160.935       7.018    -6.724     8.696    -4.322
1690180692_01   59.864543   55.250528   182.352       3.610    -5.153     4.975    -3.838
1690180693_01   59.745358   55.656070   162.519       3.216    -0.093     3.092     0.872
1690180694_01   60.268996   55.470328   130.000      -1.587    -6.303     0.360    -6.489
1690180697_01   59.548448   54.365639   167.204       0.555    -1.737     1.031    -1.497
1690180698_01   59.839960   54.177144   172.791       1.158    -0.041     1.094     0.299
1690180701_01   59.540529   54.045131   174.871      -4.219     0.754    -4.273    -0.552
1690180703_01   60.200086   54.724436   196.802       4.889    -5.578     6.313    -3.868
1690180704_01   59.483764   54.419968   147.230      -5.079    -1.828    -4.313    -3.270
1690180705_01   59.905285   54.904528   195.054      -5.863     2.872    -6.465     0.981
1690180706_01   59.639188   54.525650   163.200       5.825     4.169     4.290     5.712
1690180707_01   59.720118   55.716817   158.643      -2.045    -2.042    -1.340    -2.560
1690180711_01   59.708550   54.351479   174.640      -2.568    -2.369    -1.760    -3.035
1690180712_01   59.553458   55.702450   184.398       0.867    -2.218     1.491    -1.856
1690180714_01   60.189093   54.680829   193.916      -4.522    -0.802    -4.092    -2.123
1690180715_01   60.531688   55.911158   159.364       2.267     1.225     1.790     1.843
1690180716_01   60.542932   56.479526   120.996      -1.279     1.652    -1.711     1.194
1690180717_01   60.371815   56.111235   124.061       4.869    -0.781     4.875     0.707
1690180718_01   60.477433   56.466896   133.106      -3.509    -5.928    -1.576    -6.702
1690180719_01   59.535029   55.803945   170.234       0.428    -0.595     0.588    -0.439
1690180720_01   59.723189   54.238753   230.241       5.625     2.808     4.502     4.352
1690180721_01   59.700752   54.313687   185.151       1.954    -2.620     2.628    -1.922
1690180722_01   59.676284   55.340766   227.866      -5.186     2.834    -5.799     1.148
1690180725_01   60.103005   54.371652   194.497      -6.172     2.216    -6.573     0.262
1690180727_01   59.894235   54.532434   160.297       0.688     0.023     0.631     0.221
1690180730_01   59.656670   55.550454   189.039      -4.054     2.237    -4.538     0.918
1690180732_01   59.835975   55.230092   221.119      -5.678    -2.472    -4.684    -4.058
1690180734_01   60.077542   54.840742   195.074      -0.707    -0.012    -0.687    -0.229
1690180740_01   59.921698   55.695081   175.284       2.910    -3.090     3.696    -2.078
1690180742_01   59.924275   55.886567   142.226      -3.199    -1.253    -2.677    -2.153
1690180743_01   60.697325   54.620654   174.045       0.033     1.856    -0.548     1.772
1690180744_01   59.805701   54.510115   188.283      -3.747     2.381    -4.305     1.144
1690180745_01   60.670935   56.049193   154.567      -1.356     3.378    -2.307     2.816
1690180746_01   59.909945   55.550675   174.624       1.241     0.328     1.080     0.682
1690180751_01   59.812647   55.524437   197.775      -2.675     0.834    -2.805    -0.007
1690180753_01   59.603063   55.070631   154.309      -0.806     2.526    -1.535     2.164
1690180754_01   60.496724   56.060307   173.181       1.005    -5.378     2.560    -4.831
1690180756_01   59.811101   54.780974   159.424      -3.666    -1.036    -3.201    -2.091
1690180757_01   59.852099   55.992333   159.894      -0.281    -0.231    -0.197    -0.305
1690180759_01   59.824628   55.925742   165.390      -3.918    -0.543    -3.573    -1.690
1690180760_01   60.293797   55.542445   123.106      -4.176    -1.082    -3.668    -2.283
1690180761_01   59.852408   54.256450   173.843       4.056    -0.707     4.058     0.530
1690180763_01   59.625571   55.253902   201.066      -1.461    -2.639    -0.610    -2.957
1690180764_01   59.597580   54.200186   173.943       1.879     0.366     1.662     0.904
1690180765_01   60.127861   54.869853   154.377      -1.343     0.844    -1.550     0.398
1690180766_01   60.520112   56.434515   131.598       6.582    -0.395     6.398     1.587
1690180767_01   59.673803   54.461846   164.409       3.490    -2.090     3.936    -0.956
1690180770_01   60.383061   55.986853   129.510       0.128     0.218     0.053     0.244
1690180774_01   60.564931   54.615086   176.605       6.676    -1.410     6.766     0.639
1690180775_01   59.588566   55.739369   188.689      -0.257     0.662    -0.443     0.554
1690180776_01   60.031703   54.377323   159.200       5.980    -1.430     6.110     0.414
1690180777_01   59.806023   55.859510   152.850       3.087     0.111     2.911     1.029
1690180780_01   60.572695   55.853961   149.622       3.732    -6.693     5.551    -5.274
1690180782_01   59.566164   55.762497   168.450       1.215    -0.222     1.226     0.151
1690180783_01   59.833309   55.835544   148.626       2.795    -5.709     4.373    -4.610
1690180784_01   59.641566   54.030874   188.676      -0.466     1.182    -0.822     0.979
1690180788_01   59.805584   55.902827   181.664      -2.131    -2.779    -1.201    -3.288
1690180794_01   60.555403   55.729819   120.371      -0.057    -1.370     0.346    -1.327
1690180797_01   60.666968   55.576596   121.937       6.186     5.192     4.340     6.794
1690180798_01   60.366597   55.649635   122.820      -1.428    -2.732    -0.554    -3.035
1690180799_01   60.785074   55.509158   132.395       2.326     0.694     1.998     1.351
1690180801_01   60.799088   54.802813   157.989      -2.462    -0.425    -2.245    -1.147
1690180802_01   60.817462   54.789957   158.602      -5.792     2.295    -6.234     0.455
1690180804_01   60.437299   55.636331   132.732       3.473     1.388     2.890     2.358
1690180805_01   60.482545   55.439560   123.732      -2.331    -5.656    -0.545    -6.095
1690180815_01   60.787846   55.354180   122.005      -0.874     2.612    -1.629     2.226
1690180819_01   60.899910   54.995530   173.454      -0.158    -0.716     0.042    -0.737
1690180820_01   60.824081   55.119473   144.040      -0.906    -1.463    -0.446    -1.672
1690180822_01   60.785841   55.580205   166.423      -4.292     4.649    -5.494     3.151
1690180823_01   60.801125   54.986291   160.941      -4.291     0.150    -4.159    -1.143
1690180824_01   60.828619   55.382436   137.346      -3.372     2.848    -4.082     1.707
1700170241_01   60.543278   54.513169   159.726      -1.809     1.928    -2.327     1.290
1700170413_01   60.772489   54.948234   156.862      -3.688     4.149    -4.778     2.851
1700170418_01   60.688766   54.840752   148.321       1.082    -1.653     1.504    -1.262
1700170421_01   60.674834   54.780227   168.587       0.751     0.758     0.468     0.939
1700170450_01   60.674555   54.780800   166.704      -2.521     0.248    -2.501    -0.523
1700170654_01   60.564824   54.615152   180.247       3.470    -1.416     3.710    -0.324
1700170660_01   60.799039   54.802644   158.300       0.368    -0.001     0.329     0.101
1700170690_01   60.408777   54.681216   166.578       1.401    -3.150     2.256    -2.595
1700170728_01   60.746977   54.627922   192.733       4.363     0.865     3.879     2.117
1700170759_01   60.824201   55.119328   146.022      -0.257    -2.798     0.571    -2.753
1700170766_01   60.769318   55.096872   172.968       0.458     0.597     0.239     0.700
